material,Cr_frac,B_frac,Cl_frac,F_frac,O_frac,S_frac,X_frac,C_frac,N_frac,Hf_frac,Mn_frac,Mo_frac,Nb_frac,Sc_frac,Ti_frac,V_frac,Y_frac,Zr_frac,EN_mean,VEC,deltaG_H
MoVBX,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,1.096666666666667,4.0,
MoVCCl2,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,2.15,5.400000000000001,
MoVCF2,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,2.4233333333333333,5.400000000000001,1.83807
MoVCO2,0.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,2.243333333333333,5.0,
MoVCS2,0.0,0.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,1.9566666666666668,5.0,
MoVCX,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,1.096666666666667,4.333333333,
MoVNCl2,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,2.15,5.599999999999999,
MoVNF2,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,2.4233333333333333,5.599999999999999,
MoVNO2,0.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,2.243333333333333,5.2,
MoVNS2,0.0,0.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,1.9566666666666668,5.2,
MoVNX,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,1.096666666666667,4.666666667,
MoYBCl2,0.0,0.2,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,2.013333333333333,4.8,1.6090585
MoYBF2,0.0,0.2,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,2.286666666666666,4.8,
MoYBO2,0.0,0.2,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,2.1066666666666665,4.4,-0.3737176
MoYBS2,0.0,0.2,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,1.82,4.4,0.16953802
MoYBX,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.96,3.333333333,-0.34525193
MoYCCl2,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,2.013333333333333,5.0,2.0258943
MoYCF2,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,2.286666666666666,5.0,
MoYCO2,0.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,2.1066666666666665,4.6,-1.3987915
MoYCS2,0.0,0.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,1.82,4.6,-1.16721543
MoYCX,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.96,3.666666667,-0.9576578
MoYNCl2,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,2.013333333333333,5.2,
MoYNF2,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,2.286666666666666,5.2,2.1407266
MoYNO2,0.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,2.1066666666666665,4.8,
MoYNS2,0.0,0.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,1.82,4.8,
MoYNX,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.96,4.0,
MoZrBCl2,0.0,0.2,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,2.0500000000000003,5.0,1.5750018
MoZrBF2,0.0,0.2,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,2.3233333333333333,5.0,
MoZrBO2,0.0,0.2,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,2.143333333333333,4.6,-1.0607706
MoZrBS2,0.0,0.2,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,1.856666666666667,4.6,-0.1550679
MoZrBX,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.9966666666666668,3.666666667,-0.616036
MoZrCCl2,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,2.0500000000000003,5.2,1.7374222
MoZrCF2,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,2.3233333333333333,5.2,
MoZrCO2,0.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,2.143333333333333,4.8,-1.4333851
MoZrCS2,0.0,0.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,1.856666666666667,4.8,-0.99388034
MoZrCX,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.9966666666666668,4.0,-1.1730983
MoZrNCl2,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,2.0500000000000003,5.400000000000001,
MoZrNF2,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,2.3233333333333333,5.400000000000001,
MoZrNO2,0.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,2.143333333333333,5.0,
MoZrNS2,0.0,0.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,1.856666666666667,5.0,
MoZrNX,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.9966666666666668,4.333333333,
NbCrBCl2,0.2,0.2,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,2.14,5.2,
NbCrBF2,0.2,0.2,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,2.4133333333333336,5.2,2.1786338
NbCrBO2,0.2,0.2,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,2.2333333333333334,4.8,
NbCrBS2,0.2,0.2,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,1.9466666666666663,4.8,
NbCrBX,0.25,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.086666666666667,4.0,
NbCrCCl2,0.2,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,2.14,5.400000000000001,2.3056738
NbCrCF2,0.2,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,2.4133333333333336,5.400000000000001,
NbCrCO2,0.2,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,2.2333333333333334,5.0,0.6800725
NbCrCS2,0.2,0.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,1.9466666666666663,5.0,0.3968868
NbCrCX,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.086666666666667,4.333333333,-1.3886528
NbCrNCl2,0.2,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,2.14,5.599999999999999,2.3223182
NbCrNF2,0.2,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,2.4133333333333336,5.599999999999999,
NbCrNO2,0.2,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,2.2333333333333334,5.2,-0.4282436
NbCrNS2,0.2,0.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,1.9466666666666663,5.2,0.20016249
NbCrNX,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.086666666666667,4.666666667,-1.5598396
NbHfBCl2,0.0,0.2,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,2.02,4.8,2.3017183
NbHfBF2,0.0,0.2,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,2.293333333333333,4.8,
NbHfBO2,0.0,0.2,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,2.1133333333333333,4.4,0.600912
NbHfBS2,0.0,0.2,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,1.8266666666666664,4.4,-0.13845938
NbHfBX,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.9666666666666668,3.333333333,-2.0399028
NbHfCCl2,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,2.02,5.0,
NbHfCF2,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,2.293333333333333,5.0,
NbHfCO2,0.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,2.1133333333333333,4.6,
NbHfCS2,0.0,0.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.2,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,1.8266666666666664,4.6,
NbHfCX,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.9666666666666668,3.666666667,
NbHfNCl2,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,2.02,5.2,
NbHfNF2,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,2.293333333333333,5.2,
NbHfNO2,0.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,2.1133333333333333,4.8,
NbHfNS2,0.0,0.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.2,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,1.8266666666666664,4.8,
NbHfNX,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.9666666666666668,4.0,
NbMnBCl2,0.0,0.2,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,2.103333333333333,5.400000000000001,
NbMnBF2,0.0,0.2,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,2.3766666666666665,5.400000000000001,
NbMnBO2,0.0,0.2,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,2.1966666666666668,5.0,
NbMnBS2,0.0,0.2,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,1.91,5.0,
NbMnBX,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.05,4.333333333,
NbMnCCl2,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,2.103333333333333,5.599999999999999,
NbMnCF2,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,2.3766666666666665,5.599999999999999,
NbMnCO2,0.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,2.1966666666666668,5.2,
NbMnCS2,0.0,0.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.2,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,1.91,5.2,
NbMnCX,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.05,4.666666667,
NbMnNCl2,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,2.103333333333333,5.8,1.1987215
NbMnNF2,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,2.3766666666666665,5.8,
NbMnNO2,0.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,2.1966666666666668,5.400000000000001,-0.1936411
NbMnNS2,0.0,0.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.2,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,1.91,5.400000000000001,0.51247222
NbMnNX,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.05,5.0,-1.1258338
NbMoBCl2,0.0,0.2,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,2.103333333333333,5.2,
NbMoBF2,0.0,0.2,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,2.3766666666666665,5.2,
NbMoBO2,0.0,0.2,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,2.1966666666666668,4.8,
NbMoBS2,0.0,0.2,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.91,4.8,
NbMoBX,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,1.05,4.0,
NbMoCCl2,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,2.103333333333333,5.400000000000001,
NbMoCF2,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,2.3766666666666665,5.400000000000001,1.0736297
NbMoCO2,0.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,2.1966666666666668,5.0,
NbMoCS2,0.0,0.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.2,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.91,5.0,
NbMoCX,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,1.05,4.333333333,
NbMoNCl2,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,2.103333333333333,5.599999999999999,1.152146
NbMoNF2,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,2.3766666666666665,5.599999999999999,
NbMoNO2,0.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,2.1966666666666668,5.2,-0.5010514
NbMoNS2,0.0,0.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.2,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.91,5.2,0.41888566
NbMoNX,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,1.05,4.666666667,-1.1288164
NbNbBCl2,0.0,0.2,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,2.12,5.0,
NbNbBF2,0.0,0.2,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,2.393333333333333,5.0,2.2193079
NbNbBO2,0.0,0.2,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,2.2133333333333334,4.6,
NbNbBS2,0.0,0.2,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,1.9266666666666663,4.6,
NbNbBX,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0666666666666669,3.666666667,
NbNbCCl2,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,2.12,5.2,
NbNbCF2,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,2.393333333333333,5.2,2.2802482
NbNbCO2,0.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,2.2133333333333334,4.8,
NbNbCS2,0.0,0.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.2,0.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,1.9266666666666663,4.8,
NbNbCX,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0666666666666669,4.0,
NbNbNCl2,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,2.12,5.400000000000001,
NbNbNF2,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,2.393333333333333,5.400000000000001,1.0927042
NbNbNO2,0.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,2.2133333333333334,5.0,
NbNbNS2,0.0,0.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.2,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,1.9266666666666663,5.0,
NbNbNX,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0666666666666669,4.333333333,
NbScBCl2,0.0,0.2,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,2.04,4.6,
NbScBF2,0.0,0.2,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,2.313333333333333,4.6,1.1880906
NbScBO2,0.0,0.2,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,2.1333333333333333,4.2,
NbScBS2,0.0,0.2,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,1.846666666666667,4.2,
NbScBX,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.9866666666666668,3.0,
NbScCCl2,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,2.04,4.8,
NbScCF2,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,2.313333333333333,4.8,
NbScCO2,0.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,2.1333333333333333,4.4,
NbScCS2,0.0,0.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,1.846666666666667,4.4,
NbScCX,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.9866666666666668,3.333333333,
NbScNCl2,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,2.04,5.0,
NbScNF2,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,2.313333333333333,5.0,
NbScNO2,0.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,2.1333333333333333,4.6,
NbScNS2,0.0,0.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,1.846666666666667,4.6,
NbScNX,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.9866666666666668,3.666666667,
NbTiBCl2,0.0,0.2,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,2.1,4.8,
NbTiBF2,0.0,0.2,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,2.373333333333333,4.8,
NbTiBO2,0.0,0.2,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,2.1933333333333334,4.4,
NbTiBS2,0.0,0.2,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,1.9066666666666665,4.4,
NbTiBX,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,1.0466666666666666,3.333333333,
NbTiCCl2,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,2.1,5.0,2.2966686
NbTiCF2,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,2.373333333333333,5.0,
NbTiCO2,0.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,2.1933333333333334,4.6,0.47811
